time,air_pressure_DAYMAX,air_temp_DAYMAX,avg_wind_direction_DAYMAX,avg_wind_speed_DAYMAX,max_wind_direction_DAYMAX,max_wind_speed_DAYMAX,min_wind_direction_DAYMAX,min_wind_speed_DAYMAX,rain_accumulation_DAYMAX,rain_duration_DAYMAX,relative_humidity_DAYMAX,air_pressure_DAYMIN,air_temp_DAYMIN,avg_wind_direction_DAYMIN,avg_wind_speed_DAYMIN,max_wind_direction_DAYMIN,max_wind_speed_DAYMIN,min_wind_direction_DAYMIN,min_wind_speed_DAYMIN,rain_accumulation_DAYMIN,rain_duration_DAYMIN,relative_humidity_DAYMIN,air_pressure_9am,air_temp_9am,avg_wind_direction_9am,avg_wind_speed_9am,max_wind_direction_9am,max_wind_speed_9am,min_wind_direction_9am,min_wind_speed_9am,rain_accumulation_9am,rain_duration_9am,relative_humidity_9am,air_pressure_3pm,air_temp_3pm,avg_wind_direction_3pm,avg_wind_speed_3pm,max_wind_direction_3pm,max_wind_speed_3pm,min_wind_direction_3pm,min_wind_speed_3pm,rain_accumulation_3pm,rain_duration_3pm,relative_humidity_3pm
2013-05-25,917.8,62.78,358.0,8.0,359.0,9.1,359.0,6.5,76.88,14328.0,91.0,915.1,45.68,15.0,0.1,3.0,0.2,0.0,0.0,76.88,14328.0,46.4,916.740000000004,51.350000000000406,183.10000000000005,1.249999999999869,204.49999999999991,1.709999999999861,188.4,0.790000000000044,76.88000000001882,14328.0,75.44000000000047,917.3900000000034,59.79200000000045,222.80000000000004,5.05999999999987,236.49999999999991,5.959999999999858,207.8,3.8600000000000443,76.88000000001882,14328.0,63.36000000000047
2013-05-26,918.9,62.6,358.0,9.3,358.0,10.2,356.0,8.5,76.88,14328.0,90.7,915.9,47.12,0.0,0.1,1.0,0.1,1.0,0.0,76.88,14328.0,36.8,918.060000000004,50.84600000000044,184.40000000000003,0.8299999999998743,211.5999999999999,1.1699999999998598,141.7,0.5700000000000462,76.88000000001882,14328.0,80.66000000000047,918.2800000000034,59.82800000000039,202.00000000000006,5.339999999999876,215.1999999999999,6.31999999999986,189.3,4.410000000000052,76.88000000001882,14328.0,62.990000000000464
2013-05-27,917.1,65.48,359.0,11.2,358.0,12.0,359.0,9.3,76.88,14328.0,79.2,913.7,52.16,0.0,0.1,0.0,0.2,2.0,0.0,76.88,14328.0,38.6,915.9700000000037,53.07800000000052,178.70000000000005,1.7499999999998703,190.39999999999992,2.10999999999987,167.1,1.320000000000053,76.88000000001882,14328.0,77.58000000000047,914.8700000000033,63.55400000000047,212.00000000000006,5.859999999999872,220.99999999999991,6.739999999999871,203.7,4.910000000000053,76.88000000001882,14328.0,60.39000000000048
2013-05-28,913.6,65.84,359.0,9.4,358.0,10.7,359.0,8.7,76.88,14328.0,88.7,910.9,50.0,0.0,0.1,0.0,0.2,0.0,0.0,76.88,14328.0,56.2,912.4000000000036,50.77400000000033,171.60000000000005,1.7599999999998779,181.39999999999992,2.159999999999867,152.7,1.4100000000000619,76.88000000001882,14328.0,86.84000000000049,911.7300000000041,62.20400000000033,217.60000000000005,4.98999999999988,231.99999999999991,6.169999999999872,203.7,3.700000000000061,76.88000000001882,14328.0,64.74000000000049
2013-05-29,912.2,71.24,359.0,7.5,358.0,8.6,359.0,6.6,76.88,14328.0,79.6,909.8,57.02,0.0,0.1,0.0,0.2,0.0,0.0,76.88,14328.0,31.8,911.4500000000037,66.32600000000033,66.20000000000005,0.8199999999998819,78.09999999999991,1.289999999999876,299.4,0.3600000000000625,76.88000000001882,14328.0,47.610000000000475,911.3000000000031,68.1800000000003,210.50000000000006,5.859999999999884,217.5999999999999,6.799999999999876,202.4,4.86000000000006,76.88000000001882,14328.0,55.290000000000475
2013-05-30,914.3,70.16,332.0,8.4,346.0,9.6,299.0,7.2,76.88,14328.0,64.6,910.3,59.18,119.0,0.2,89.0,0.3,77.0,0.0,76.88,14328.0,32.8,912.740000000004,64.7780000000003,182.00000000000006,2.689999999999891,189.6999999999999,3.029999999999871,173.8,2.290000000000056,76.88000000001882,14328.0,45.87000000000047,913.6000000000042,68.93600000000029,204.10000000000005,4.899999999999894,217.39999999999992,5.799999999999875,192.7,3.8100000000000542,76.88000000001882,14328.0,51.71000000000051
2013-05-31,914.9,73.94,358.0,6.2,359.0,7.4,359.0,5.7,76.88,14328.0,67.0,912.9,60.26,0.0,0.1,1.0,0.2,0.0,0.0,76.88,14328.0,35.5,914.4000000000035,67.53200000000008,166.80000000000004,1.209999999999892,192.99999999999991,1.6599999999998711,136.7,0.8200000000000551,76.88000000001882,14328.0,45.420000000000385,913.9000000000035,71.22200000000001,214.60000000000005,3.4499999999998954,223.2999999999999,4.219999999999873,203.1,2.6400000000000583,76.88000000001882,14328.0,48.50000000000033
2013-06-01,913.9,88.52,359.0,6.8,359.0,7.5,359.0,6.3,76.88,14328.0,60.3,911.8,67.82,0.0,0.1,0.0,0.2,0.0,0.0,76.88,14328.0,19.9,913.2800000000034,81.46400000000025,30.000000000000046,1.429999999999892,49.99999999999991,1.9299999999998771,154.2,0.8400000000000588,76.88000000001882,14328.0,28.01000000000044,912.6000000000042,74.17400000000022,196.80000000000004,2.409999999999894,212.89999999999992,2.859999999999877,185.5,1.8900000000000592,76.88000000001882,14328.0,49.72000000000044
2013-06-02,912.7,76.1,333.0,6.8,315.0,7.4,357.0,6.5,76.88,14328.0,85.9,910.9,55.58,8.0,0.1,29.0,0.2,2.0,0.0,76.88,14328.0,26.3,912.4000000000035,72.96800000000016,170.80000000000004,2.3299999999998873,183.0999999999999,2.7199999999998905,162.4,1.9800000000000568,76.88000000001882,14328.0,34.44000000000052,911.9700000000037,66.2900000000002,205.60000000000005,3.069999999999883,217.6999999999999,3.729999999999888,195.4,2.450000000000057,76.88000000001882,14328.0,60.50000000000055
2013-06-03,914.0,66.92,356.0,7.4,354.0,8.7,359.0,6.6,76.88,14328.0,90.4,910.8,51.62,0.0,0.1,0.0,0.1,1.0,0.0,76.88,14328.0,53.3,913.070000000004,57.61400000000028,217.20000000000005,1.1399999999998809,239.6999999999999,1.4399999999998894,195.6,0.7600000000000604,76.88000000001882,14328.0,76.67000000000051,913.240000000004,63.44600000000035,217.80000000000004,4.299999999999878,226.99999999999991,5.179999999999888,208.5,3.6900000000000626,76.88000000001882,14328.0,64.2300000000005
2013-06-04,916.0,66.2,359.0,7.2,359.0,8.5,359.0,6.6,76.88,14328.0,90.5,913.3,50.9,0.0,0.1,0.0,0.2,0.0,0.0,76.88,14328.0,52.1,915.0000000000039,58.01000000000064,190.10000000000005,0.5399999999998809,246.39999999999992,0.9999999999998914,134.3,0.2500000000000583,76.88000000001882,14328.0,73.28000000000051,915.4700000000037,64.83200000000069,211.70000000000005,4.119999999999878,225.89999999999992,5.169999999999893,196.7,2.690000000000059,76.88000000001882,14328.0,58.09000000000052
2013-06-05,917.1,71.06,359.0,7.0,359.0,7.4,359.0,6.5,76.88,14328.0,91.0,915.0,51.62,0.0,0.1,0.0,0.2,0.0,0.0,76.88,14328.0,39.4,916.7500000000039,54.57200000000067,233.50000000000006,0.6799999999998773,231.7999999999999,1.0199999999998945,199.8,0.3400000000000628,76.88000000001882,14328.0,89.84000000000053,916.060000000004,68.82800000000073,287.70000000000005,1.6099999999998762,259.69999999999993,2.389999999999895,240.1,0.6100000000000618,76.88000000001882,14328.0,54.50000000000053
2013-06-06,916.0,71.06,359.0,5.4,359.0,6.0,359.0,4.5,76.88,14328.0,75.0,914.1,58.64,0.0,0.1,0.0,0.2,0.0,0.0,76.88,14328.0,23.9,915.3000000000031,66.56000000000078,147.80000000000004,1.0199999999998721,178.7999999999999,1.3399999999998937,261.0,0.7300000000000615,76.88000000001882,14328.0,55.290000000000546,915.3000000000031,68.43200000000074,196.60000000000005,3.0199999999998726,210.39999999999992,3.879999999999895,182.8,2.1400000000000605,76.88000000001882,14328.0,57.430000000000554
2013-06-07,914.5,72.14,359.0,5.2,358.0,5.6,359.0,4.8,76.88,14328.0,69.6,911.9,60.62,0.0,0.1,0.0,0.1,0.0,0.0,76.88,14328.0,25.4,913.4900000000038,65.39000000000073,172.30000000000004,1.179999999999871,187.49999999999991,1.539999999999897,153.9,0.8100000000000598,76.88000000001882,14328.0,51.06000000000048,912.8600000000033,69.09800000000065,212.60000000000005,2.669999999999869,223.7999999999999,3.1199999999998984,201.5,2.150000000000061,76.88000000001882,14328.0,56.05000000000045
2013-06-08,914.4,72.32,359.0,7.8,358.0,8.9,359.0,6.7,76.88,14328.0,69.7,910.8,60.98,3.0,0.1,1.0,0.2,0.0,0.0,76.88,14328.0,45.2,912.6500000000044,68.27000000000066,123.20000000000005,0.7499999999998709,175.2999999999999,1.1999999999998967,121.9,0.360000000000062,76.88000000001882,14328.0,53.180000000000476,913.9000000000035,65.53400000000062,212.10000000000005,5.019999999999871,218.49999999999991,5.6599999999999,205.5,4.42000000000006,76.88000000001882,14328.0,59.96000000000048
2013-06-09,915.8,71.42,251.0,6.9,354.0,7.6,355.0,6.0,76.88,14328.0,68.6,913.6,60.8,5.0,0.1,56.0,0.3,2.0,0.0,76.88,14328.0,28.7,914.6700000000044,64.16600000000054,137.80000000000004,0.9499999999998732,176.99999999999991,1.2199999999999047,108.6,0.6400000000000603,76.88000000001882,14328.0,58.57000000000047,915.2000000000046,69.67400000000055,176.40000000000003,3.9499999999998723,192.39999999999992,4.969999999999904,159.4,2.8200000000000593,76.88000000001882,14328.0,39.96000000000039
2013-06-10,916.5,69.44,354.0,7.2,357.0,8.1,357.0,6.2,76.88,14328.0,89.8,913.5,49.46,4.0,0.1,10.0,0.2,2.0,0.0,76.88,14328.0,32.5,915.4900000000038,59.324000000000616,162.10000000000005,1.509999999999874,180.7999999999999,2.039999999999909,139.8,1.0400000000000567,76.88000000001882,14328.0,66.45000000000041,915.6800000000045,66.1280000000007,216.90000000000003,3.6199999999998744,233.1999999999999,4.379999999999908,200.8,2.790000000000058,76.88000000001882,14328.0,53.23000000000049
2013-06-11,917.0,83.48,359.0,6.4,358.0,7.2,359.0,5.9,76.88,14328.0,63.1,914.6,65.48,2.0,0.1,1.0,0.2,0.0,0.0,76.88,14328.0,9.6,916.2000000000046,79.0700000000007,196.20000000000005,0.6599999999998742,201.99999999999991,0.9499999999999071,184.7,0.4300000000000569,76.88000000001882,14328.0,18.520000000000458,916.1800000000045,72.28400000000066,195.80000000000004,2.319999999999875,203.99999999999991,2.6899999999999107,187.0,1.920000000000056,76.88000000001882,14328.0,51.620000000000445
2013-06-12,918.0,70.7,357.0,7.0,359.0,8.1,356.0,6.3,76.88,14328.0,83.8,915.4,55.94,0.0,0.1,0.0,0.1,0.0,0.0,76.88,14328.0,24.5,917.0900000000041,63.266000000000375,175.50000000000006,3.0099999999998737,186.2999999999999,3.559999999999912,163.7,2.2200000000000584,76.88000000001882,14328.0,62.82000000000052,917.3700000000033,64.09400000000036,205.40000000000003,3.8999999999998733,215.1999999999999,4.519999999999912,194.7,3.1300000000000603,76.88000000001882,14328.0,63.63000000000049
2013-06-13,918.3,75.38,359.0,6.3,359.0,7.0,359.0,5.7,76.88,14328.0,71.5,915.4,60.98,0.0,0.1,0.0,0.2,1.0,0.0,76.88,14328.0,26.7,917.6900000000045,64.9940000000004,178.30000000000004,1.3299999999998728,193.89999999999992,1.6699999999999093,160.0,1.0400000000000582,76.88000000001882,14328.0,54.88000000000047,916.9500000000037,69.63800000000032,208.30000000000004,3.389999999999874,218.2999999999999,4.029999999999912,199.2,2.6700000000000594,76.88000000001882,14328.0,52.07000000000046
2013-06-14,915.4,70.7,353.0,8.5,359.0,10.0,349.0,7.6,76.88,14328.0,65.5,913.4,59.18,4.0,0.1,2.0,0.2,0.0,0.0,76.88,14328.0,12.3,914.7000000000046,63.57200000000044,171.90000000000003,3.8299999999998766,182.7999999999999,4.749999999999915,158.4,2.8200000000000593,76.88000000001882,14328.0,51.620000000000495,914.3900000000034,67.02800000000039,203.10000000000005,6.409999999999885,210.2999999999999,7.259999999999917,195.5,5.60000000000006,76.88000000001882,14328.0,52.44000000000042
2013-06-15,916.5,67.28,249.0,7.1,325.0,8.1,358.0,5.7,76.88,14328.0,70.0,913.4,56.48,11.0,0.2,33.0,0.3,3.0,0.0,76.88,14328.0,28.5,915.3100000000031,58.06400000000042,148.70000000000005,1.0999999999998824,177.6999999999999,1.6599999999999242,143.4,0.5600000000000627,76.88000000001882,14328.0,64.46000000000045,916.0900000000041,66.25400000000036,205.30000000000004,4.9299999999998825,217.1999999999999,5.759999999999925,193.0,4.02000000000006,76.88000000001882,14328.0,51.68000000000042
2013-06-16,918.3,74.12,359.0,6.3,359.0,7.4,359.0,5.6,76.88,14328.0,64.8,915.8,58.1,0.0,0.1,0.0,0.2,0.0,0.0,76.88,14328.0,16.7,917.8000000000031,66.00200000000046,157.00000000000006,1.0199999999998821,180.89999999999992,1.479999999999925,125.4,0.5500000000000587,76.88000000001882,14328.0,32.06000000000036,917.4800000000038,68.07200000000054,214.70000000000005,4.1999999999998785,224.99999999999991,4.9599999999999245,206.1,3.330000000000063,76.88000000001882,14328.0,52.51000000000032
2013-06-17,917.6,76.64,359.0,7.7,359.0,8.2,359.0,7.1,76.88,14328.0,49.4,915.2,62.06,0.0,0.1,2.0,0.2,0.0,0.0,76.88,14328.0,11.3,917.3000000000031,70.08800000000058,183.70000000000005,1.17999999999988,200.99999999999991,1.529999999999924,164.6,0.7700000000000642,76.88000000001882,14328.0,36.38000000000028,916.7500000000039,71.7620000000006,207.20000000000005,4.159999999999877,217.5999999999999,4.9599999999999245,196.5,3.200000000000062,76.88000000001882,14328.0,44.27000000000034
2013-06-18,915.9,72.32,358.0,7.5,359.0,8.2,357.0,7.3,76.88,14328.0,59.7,913.2,62.78,0.0,0.0,0.0,0.1,0.0,0.0,76.88,14328.0,24.2,915.6000000000042,69.20600000000064,178.70000000000005,1.1499999999998798,182.99999999999991,1.449999999999923,178.0,0.8900000000000583,76.88000000001882,14328.0,38.57000000000034,915.1200000000042,69.89000000000064,207.60000000000005,5.299999999999878,216.6999999999999,6.109999999999928,199.9,4.37000000000006,76.88000000001882,14328.0,46.660000000000295
2013-06-19,914.0,71.78,359.0,6.9,359.0,8.9,359.0,6.3,76.88,14328.0,65.1,911.4,58.64,0.0,0.0,0.0,0.1,1.0,0.0,76.88,14328.0,29.0,913.2000000000046,63.374000000000834,178.80000000000004,3.229999999999881,189.6999999999999,3.799999999999936,169.3,2.600000000000059,76.88000000001882,14328.0,49.180000000000284,913.2800000000034,68.84600000000079,212.00000000000006,4.289999999999884,223.5999999999999,5.2299999999999365,199.2,3.350000000000059,76.88000000001882,14328.0,47.99000000000029
2013-06-20,914.3,73.94,359.0,8.1,359.0,8.8,359.0,7.6,76.88,14328.0,50.8,911.5,62.42,0.0,0.0,0.0,0.1,0.0,0.0,76.88,14328.0,15.5,913.7000000000046,64.88600000000079,185.90000000000003,1.5499999999998844,196.99999999999991,1.829999999999934,173.5,1.2200000000000586,76.88000000001882,14328.0,38.220000000000326,913.6000000000042,71.4380000000009,226.40000000000003,4.969999999999882,237.5999999999999,5.629999999999935,213.6,4.180000000000058,76.88000000001882,14328.0,40.37000000000033
2013-06-21,915.5,73.22,358.0,8.6,359.0,9.8,359.0,7.7,76.88,14328.0,59.5,912.5,61.52,0.0,0.1,1.0,0.2,0.0,0.0,76.88,14328.0,16.8,914.9700000000037,67.04600000000077,191.90000000000003,1.4699999999998847,203.1999999999999,1.7199999999999314,181.3,1.19000000000006,76.88000000001882,14328.0,26.470000000000322,914.9100000000035,68.5760000000009,212.60000000000005,5.929999999999884,222.39999999999992,6.779999999999937,202.9,5.040000000000054,76.88000000001882,14328.0,48.90000000000039
2013-06-22,915.5,71.24,356.0,7.3,359.0,7.9,354.0,6.9,76.88,14328.0,59.9,913.2,60.62,11.0,0.1,1.0,0.2,0.0,0.0,76.88,14328.0,21.6,914.9000000000036,64.68800000000101,174.60000000000005,2.5299999999998852,184.49999999999991,3.0699999999999483,160.3,1.920000000000052,76.88000000001882,14328.0,43.37000000000029,914.2000000000047,69.60200000000104,206.50000000000006,4.439999999999886,216.39999999999992,5.2899999999999485,197.8,3.6300000000000496,76.88000000001882,14328.0,49.390000000000384
2013-06-23,913.7,67.28,359.0,8.9,355.0,9.8,359.0,7.5,76.88,14328.0,88.6,911.6,52.16,1.0,0.1,0.0,0.2,0.0,0.0,76.88,14328.0,35.4,913.500000000004,56.336000000001015,221.90000000000003,0.9899999999998895,254.39999999999992,1.3199999999999528,193.0,0.6500000000000519,76.88000000001882,14328.0,74.33000000000042,912.8200000000033,63.806000000000935,206.30000000000004,5.039999999999887,215.49999999999991,6.129999999999952,196.5,4.08000000000005,76.88000000001882,14328.0,62.03000000000044
2013-06-24,915.7,66.38,359.0,9.2,346.0,10.8,358.0,8.1,76.88,14328.0,90.7,912.0,50.0,7.0,0.1,3.0,0.2,0.0,0.0,76.88,14328.0,52.9,915.000000000004,55.04000000000057,191.80000000000004,2.39999999999989,220.89999999999992,3.1599999999999566,170.2,1.750000000000052,76.88000000001882,14328.0,73.55000000000045,915.3500000000034,61.52000000000057,212.80000000000004,7.269999999999898,218.99999999999991,8.239999999999958,206.2,6.3000000000000504,76.88000000001882,14328.0,69.67000000000046
2013-06-25,917.9,72.86,359.0,5.6,359.0,6.6,359.0,4.6,76.88,14328.0,84.0,915.3,56.48,0.0,0.1,0.0,0.2,0.0,0.0,76.88,14328.0,51.8,917.3600000000035,60.512000000000604,179.90000000000003,1.6299999999998942,198.49999999999991,2.0299999999999616,164.4,1.2600000000000506,76.88000000001882,14328.0,74.44000000000044,917.0900000000044,69.44000000000057,276.30000000000007,2.059999999999895,306.19999999999993,2.7699999999999596,240.1,1.4300000000000517,76.88000000001882,14328.0,58.55000000000045
2013-06-26,919.1,84.38,359.0,6.8,359.0,7.8,359.0,6.3,76.88,14328.0,66.0,916.6,65.12,0.0,0.1,0.0,0.2,0.0,0.0,76.88,14328.0,31.2,918.0600000000043,74.82200000000051,271.1,0.9299999999998964,295.3999999999999,1.279999999999959,246.0,0.6100000000000513,76.88000000001882,14328.0,42.4200000000004,918.1900000000047,81.50000000000048,237.00000000000006,1.499999999999892,288.69999999999993,2.2799999999999594,193.3,0.5900000000000525,76.88000000001882,14328.0,36.160000000000444
2013-06-27,920.9,85.28,359.0,7.1,359.0,8.3,359.0,5.7,76.88,14328.0,48.6,918.6,71.78,0.0,0.1,0.0,0.1,0.0,0.0,76.88,14328.0,29.1,920.4000000000036,79.1780000000006,205.00000000000006,0.7399999999998949,233.6999999999999,1.0599999999999583,180.4,0.500000000000053,76.88000000001882,14328.0,40.040000000000475,920.1900000000047,84.38000000000059,227.30000000000004,3.5299999999998954,244.5999999999999,4.639999999999957,212.0,2.660000000000057,76.88000000001882,14328.0,30.570000000000476
2013-06-28,919.9,87.8,359.0,4.8,359.0,5.8,359.0,4.2,76.88,14328.0,41.4,916.3,75.56,0.0,0.1,0.0,0.1,0.0,0.0,76.88,14328.0,23.5,919.1000000000043,84.1460000000004,247.00000000000006,0.7699999999999013,63.29999999999991,1.1999999999999589,312.5,0.4400000000000598,76.88000000001882,14328.0,28.290000000000468,917.8900000000036,86.52200000000046,306.1,1.9699999999998983,255.39999999999992,2.639999999999961,282.9,1.2900000000000613,76.88000000001882,14328.0,27.44000000000049
2013-06-29,916.5,95.54,359.0,4.9,359.0,5.7,359.0,4.2,76.88,14328.0,41.3,912.8,76.46,0.0,0.2,0.0,0.4,0.0,0.0,76.88,14328.0,9.8,915.6000000000043,87.31400000000029,15.500000000000046,1.4699999999999032,45.29999999999991,2.069999999999961,308.6,0.910000000000059,76.88000000001882,14328.0,23.160000000000483,914.7800000000036,90.9860000000002,225.00000000000006,2.279999999999902,248.0999999999999,2.9599999999999596,206.6,1.52000000000006,76.88000000001882,14328.0,27.210000000000484
2013-06-30,914.2,99.5,359.0,8.2,357.0,8.7,359.0,7.4,76.88,14328.0,51.2,912.2,74.84,0.0,0.1,0.0,0.2,0.0,0.0,76.88,14328.0,10.8,913.7000000000047,98.906,192.70000000000005,0.9499999999999043,53.399999999999906,1.499999999999957,291.1,0.4800000000000641,76.88000000001882,14328.0,11.490000000000528,913.9000000000036,85.42400000000005,181.00000000000006,2.7699999999999068,191.89999999999992,3.3799999999999493,171.3,2.120000000000063,76.88000000001882,14328.0,30.020000000000557
2013-07-01,916.6,88.52,359.0,6.5,359.0,7.2,359.0,6.1,76.88,14328.0,48.4,913.7,74.66,0.0,0.1,0.0,0.3,0.0,0.0,76.88,14328.0,20.8,915.7700000000037,77.81000000000023,199.40000000000003,2.9099999999999087,206.5999999999999,3.199999999999955,193.2,2.6000000000000627,76.88000000001882,14328.0,37.56000000000055,915.7300000000043,83.48000000000036,208.70000000000005,3.679999999999906,217.99999999999991,4.339999999999955,199.6,3.040000000000068,76.88000000001882,14328.0,38.230000000000544
2013-07-02,919.3,85.64,359.0,5.8,359.0,6.5,359.0,5.2,76.88,14328.0,65.2,916.0,69.26,0.0,0.1,1.0,0.2,0.0,0.0,76.88,14328.0,19.3,918.2600000000039,82.22000000000023,186.60000000000005,0.4899999999999075,221.49999999999991,0.7699999999999554,155.7,0.2700000000000725,76.88000000001882,14328.0,32.460000000000484,918.1900000000044,73.16600000000025,194.80000000000004,1.339999999999912,212.39999999999992,1.7799999999999538,176.0,0.9700000000000735,76.88000000001882,14328.0,56.93000000000053
2013-07-03,917.2,84.74,359.0,4.5,359.0,5.3,359.0,3.8,76.88,14328.0,46.5,914.0,74.66,0.0,0.1,0.0,0.2,0.0,0.0,76.88,14328.0,8.6,917.1300000000041,80.24000000000012,183.30000000000004,0.7299999999999114,38.49999999999991,1.0099999999999516,292.6,0.4900000000000778,76.88000000001882,14328.0,28.26000000000057,915.5600000000038,83.60600000000021,224.30000000000004,1.2299999999999114,252.39999999999992,1.7299999999999542,194.6,0.7800000000000782,76.88000000001882,14328.0,34.69000000000057
2013-07-04,914.3,83.48,359.0,6.6,359.0,7.4,359.0,5.7,76.88,14328.0,54.6,912.4,70.7,0.0,0.1,0.0,0.2,0.0,0.0,76.88,14328.0,7.5,913.6100000000033,79.62800000000048,180.50000000000006,1.4599999999999116,187.89999999999992,1.6799999999999546,172.2,1.260000000000082,76.88000000001882,14328.0,12.760000000000542,913.2600000000027,80.34800000000048,214.10000000000005,4.119999999999914,223.49999999999991,4.719999999999953,206.0,3.3800000000000834,76.88000000001882,14328.0,36.690000000000545
2013-07-05,914.1,82.04,359.0,7.0,352.0,8.1,359.0,6.4,76.89,14358.0,66.7,911.7,66.02,0.0,0.1,2.0,0.2,0.0,0.0,76.88,14328.0,7.1,913.6600000000035,80.20400000000032,146.60000000000005,1.0299999999999119,145.2999999999999,1.3699999999999526,108.6,0.7200000000000844,76.89000000001882,14358.0,28.260000000000538,913.0900000000032,75.41600000000031,209.20000000000005,4.469999999999916,219.39999999999992,5.429999999999955,198.9,3.540000000000078,76.89000000001882,14358.0,48.96000000000052
2013-07-06,913.4,74.84,359.0,7.5,359.0,7.9,359.0,6.8,76.89,14358.0,73.8,911.5,64.4,0.0,0.1,0.0,0.2,0.0,0.0,76.89,14358.0,34.3,912.9000000000026,71.87000000000035,129.20000000000005,0.6399999999999151,159.99999999999991,0.9199999999999537,163.6,0.3800000000000783,76.89000000001882,14358.0,51.84000000000051,912.4800000000029,73.7240000000004,210.60000000000005,4.149999999999912,221.6999999999999,4.889999999999955,200.0,3.3400000000000816,76.89000000001882,14358.0,55.4900000000005
2013-07-07,914.8,83.12,359.0,4.5,359.0,5.7,359.0,3.7,76.89,14358.0,61.6,911.5,69.08,0.0,0.1,0.0,0.2,0.0,0.0,76.89,14358.0,15.5,913.4400000000027,79.46600000000029,105.00000000000004,1.309999999999914,69.09999999999991,1.8399999999999541,251.5,0.6400000000000851,76.89000000001882,14358.0,37.36000000000045,913.6000000000033,80.72600000000035,234.00000000000006,1.7599999999999152,229.99999999999991,2.4999999999999547,209.6,1.0900000000000856,76.89000000001882,14358.0,41.8900000000004
2013-07-08,917.6,91.22,359.0,5.5,359.0,6.8,359.0,4.1,76.89,14358.0,48.9,914.1,71.78,0.0,0.1,0.0,0.2,0.0,0.0,76.89,14358.0,15.6,916.510000000003,82.22000000000027,154.20000000000005,0.9899999999999146,81.59999999999991,1.3799999999999482,224.9,0.5800000000000856,76.89000000001882,14358.0,26.740000000000396,916.7400000000031,87.17000000000021,329.40000000000003,1.8699999999999175,188.2999999999999,2.519999999999947,293.0,1.0800000000000864,76.89000000001882,14358.0,18.73000000000039
2013-07-09,920.0,89.78,359.0,7.7,359.0,8.5,359.0,7.2,76.89,14358.0,60.5,916.7,73.04,0.0,0.1,0.0,0.2,0.0,0.0,76.89,14358.0,13.2,919.1000000000033,87.60200000000007,275.70000000000005,0.9399999999999196,133.5999999999999,1.4599999999999522,283.6,0.44000000000008405,76.89000000001882,14358.0,14.57000000000038,919.5800000000032,80.60000000000016,187.40000000000003,5.689999999999921,197.1999999999999,6.4199999999999475,178.5,4.890000000000086,76.89000000001882,14358.0,39.360000000000326
2013-07-10,918.7,78.8,358.0,7.2,359.0,7.8,359.0,6.6,76.89,14398.0,66.3,916.3,67.64,1.0,0.1,0.0,0.2,4.0,0.0,76.89,14358.0,26.1,918.6500000000035,73.18400000000017,174.10000000000005,3.699999999999919,185.2999999999999,4.539999999999943,162.4,2.670000000000086,76.89000000001882,14358.0,47.530000000000356,918.030000000003,72.1760000000002,184.40000000000003,2.1799999999999176,196.2999999999999,2.5599999999999445,172.8,1.8400000000000845,76.89000000001882,14358.0,55.5300000000003
2013-07-11,918.0,73.58,359.0,7.6,359.0,8.5,359.0,7.3,76.93,15008.0,82.7,915.6,64.04,0.0,0.1,0.0,0.2,0.0,0.0,76.89,14398.0,57.5,917.9000000000026,65.66000000000028,183.70000000000005,2.7099999999999285,188.49999999999991,2.9099999999999477,179.4,2.4700000000000832,76.91100000001879,14677.0,74.22000000000034,916.9600000000028,70.10600000000028,201.90000000000003,2.8799999999999266,210.2999999999999,3.2199999999999482,193.3,2.4700000000000837,76.93000000001878,15008.0,69.19000000000035
2013-07-12,916.9,77.36,359.0,7.1,359.0,7.6,359.0,6.4,76.93,15008.0,78.7,915.0,65.66,0.0,0.1,0.0,0.2,0.0,0.0,76.93,15008.0,42.0,916.6100000000033,72.33800000000025,192.10000000000005,0.819999999999926,232.39999999999992,1.1499999999999455,157.1,0.5400000000000821,76.93000000001878,15008.0,53.09000000000034,916.000000000003,75.41600000000032,212.80000000000004,3.659999999999922,227.99999999999991,4.409999999999947,199.9,2.9500000000000846,76.93000000001878,15008.0,53.63000000000035
2013-07-13,917.5,79.88,359.0,5.4,359.0,6.2,359.0,4.9,76.93,15008.0,66.0,915.4,68.72,0.0,0.1,0.0,0.1,0.0,0.0,76.93,15008.0,8.4,917.2100000000034,75.41600000000027,173.50000000000006,1.0299999999999225,194.49999999999991,1.4099999999999473,160.1,0.6300000000000817,76.93000000001878,15008.0,48.57000000000033,916.500000000003,78.00800000000034,230.30000000000004,2.619999999999926,250.99999999999991,3.3699999999999455,210.2,1.710000000000083,76.93000000001878,15008.0,45.610000000000326
2013-07-14,916.9,80.24,359.0,7.4,359.0,8.6,359.0,6.7,76.93,15008.0,49.6,914.7,72.5,1.0,0.0,0.0,0.1,0.0,0.0,76.93,15008.0,9.3,916.7900000000024,76.42400000000035,186.40000000000003,1.069999999999928,190.1999999999999,1.4699999999999425,186.0,0.6200000000000843,76.93000000001878,15008.0,33.110000000000284,915.7600000000027,77.81000000000044,213.60000000000005,4.759999999999927,225.99999999999991,5.429999999999943,200.3,3.8300000000000836,76.93000000001878,15008.0,43.63000000000032
