2016-06-05T15:38:13, txID=6798, userSessionid=6452, teamid=77, userid=1451, adID=2, adCategory=sports
2016-06-19T01:28:22, txID=32932, userSessionid=26271, teamid=7, userid=870, adID=4, adCategory=clothing
2016-06-19T01:28:43, txID=32909, userSessionid=26820, teamid=118, userid=1704, adID=5, adCategory=movies
2016-06-19T01:30:47, txID=32903, userSessionid=26696, teamid=94, userid=804, adID=28, adCategory=sports
2016-06-19T01:33:59, txID=32988, userSessionid=26525, teamid=57, userid=1944, adID=28, adCategory=sports
2016-06-19T01:34:31, txID=32962, userSessionid=32464, teamid=233, userid=1783, adID=19, adCategory=sports
2016-06-19T01:34:51, txID=32954, userSessionid=27118, teamid=174, userid=1316, adID=29, adCategory=games
2016-06-19T01:35:15, txID=32967, userSessionid=26905, teamid=131, userid=1681, adID=15, adCategory=fashion
2016-06-19T01:36:51, txID=32971, userSessionid=26514, teamid=56, userid=1325, adID=20, adCategory=sports
2016-06-19T01:37:03, txID=32968, userSessionid=27029, teamid=161, userid=1440, adID=26, adCategory=sports
2016-06-19T01:37:39, txID=32987, userSessionid=26502, teamid=54, userid=504, adID=20, adCategory=sports
2016-06-19T01:37:42, txID=32981, userSessionid=26784, teamid=109, userid=459, adID=2, adCategory=sports
2016-06-19T01:39:46, txID=32961, userSessionid=29965, teamid=196, userid=920, adID=6, adCategory=clothing
2016-06-19T01:40:35, txID=32978, userSessionid=26260, teamid=4, userid=1915, adID=21, adCategory=movies
2016-06-19T01:40:47, txID=32959, userSessionid=27058, teamid=163, userid=217, adID=0, adCategory=hardware
2016-06-19T01:41:33, txID=32953, userSessionid=26785, teamid=109, userid=1721, adID=26, adCategory=sports
2016-06-19T01:41:52, txID=32945, userSessionid=28175, teamid=203, userid=1301, adID=29, adCategory=games
2016-06-19T01:43:18, txID=32969, userSessionid=27177, teamid=181, userid=1117, adID=10, adCategory=movies
2016-06-19T01:43:33, txID=32952, userSessionid=27027, teamid=161, userid=1357, adID=16, adCategory=clothing
2016-06-19T01:43:49, txID=32970, userSessionid=30407, teamid=201, userid=1363, adID=10, adCategory=movies
2016-06-19T01:44:17, txID=32984, userSessionid=27243, teamid=196, userid=1181, adID=13, adCategory=hardware
2016-06-19T01:45:11, txID=32955, userSessionid=26449, teamid=46, userid=1668, adID=24, adCategory=computers
2016-06-19T01:45:44, txID=32977, userSessionid=28913, teamid=208, userid=1855, adID=20, adCategory=sports
2016-06-19T01:45:58, txID=32985, userSessionid=27239, teamid=196, userid=1113, adID=3, adCategory=computers
2016-06-19T01:46:23, txID=32951, userSessionid=27089, teamid=173, userid=1258, adID=20, adCategory=sports
2016-06-19T01:47:03, txID=32960, userSessionid=26433, teamid=44, userid=232, adID=4, adCategory=clothing
2016-06-19T01:47:05, txID=32946, userSessionid=26795, teamid=114, userid=678, adID=15, adCategory=fashion
2016-06-19T01:48:14, txID=32966, userSessionid=26877, teamid=128, userid=848, adID=4, adCategory=clothing
2016-06-19T01:49:06, txID=32982, userSessionid=32694, teamid=226, userid=1243, adID=26, adCategory=sports
2016-06-19T01:49:33, txID=32944, userSessionid=26940, teamid=144, userid=1790, adID=6, adCategory=clothing
2016-06-19T01:49:52, txID=32975, userSessionid=26961, teamid=147, userid=886, adID=2, adCategory=sports
2016-06-19T01:51:25, txID=32983, userSessionid=26724, teamid=99, userid=1052, adID=12, adCategory=games
2016-06-19T01:51:57, txID=32986, userSessionid=26634, teamid=84, userid=301, adID=11, adCategory=clothing
2016-06-19T01:52:10, txID=32972, userSessionid=27041, teamid=162, userid=524, adID=11, adCategory=clothing
2016-06-19T01:53:52, txID=32979, userSessionid=32727, teamid=232, userid=1351, adID=28, adCategory=sports
2016-06-19T01:54:19, txID=32965, userSessionid=26448, teamid=46, userid=290, adID=3, adCategory=computers
2016-06-19T01:57:21, txID=32948, userSessionid=26480, teamid=50, userid=897, adID=14, adCategory=fashion
2016-06-19T01:57:22, txID=32974, userSessionid=27097, teamid=173, userid=67, adID=25, adCategory=sports
2016-06-19T01:57:26, txID=32956, userSessionid=27076, teamid=167, userid=1773, adID=1, adCategory=electronics
2016-06-19T01:58:52, txID=32973, userSessionid=26767, teamid=109, userid=602, adID=2, adCategory=sports
2016-06-19T01:59:32, txID=32980, userSessionid=26469, teamid=49, userid=1888, adID=6, adCategory=clothing
2016-06-19T01:59:40, txID=32950, userSessionid=27396, teamid=31, userid=1462, adID=15, adCategory=fashion
2016-06-19T01:59:44, txID=32957, userSessionid=26735, teamid=101, userid=85, adID=8, adCategory=clothing
2016-06-19T02:00:02, txID=32947, userSessionid=26906, teamid=131, userid=1502, adID=18, adCategory=fashion
2016-06-19T02:00:11, txID=32949, userSessionid=26694, teamid=94, userid=802, adID=3, adCategory=computers
2016-06-19T02:01:12, txID=32976, userSessionid=27139, teamid=176, userid=1171, adID=4, adCategory=clothing
2016-06-19T02:01:43, txID=32964, userSessionid=26825, teamid=118, userid=1785, adID=29, adCategory=games
2016-06-19T02:02:04, txID=32958, userSessionid=26730, teamid=99, userid=534, adID=2, adCategory=sports
2016-06-19T02:02:55, txID=32963, userSessionid=26412, teamid=40, userid=1674, adID=0, adCategory=hardware
2016-06-19T02:03:11, txID=33012, userSessionid=32214, teamid=212, userid=1323, adID=21, adCategory=movies
2016-06-19T02:03:30, txID=33008, userSessionid=27177, teamid=181, userid=1117, adID=13, adCategory=hardware
2016-06-19T02:04:47, txID=33003, userSessionid=27004, teamid=156, userid=872, adID=17, adCategory=movies
2016-06-19T02:06:58, txID=33016, userSessionid=26175, teamid=205, userid=1601, adID=14, adCategory=fashion
2016-06-19T02:07:50, txID=33004, userSessionid=28175, teamid=203, userid=1301, adID=14, adCategory=fashion
2016-06-19T02:10:20, txID=33006, userSessionid=26915, teamid=131, userid=1126, adID=6, adCategory=clothing
2016-06-19T02:11:29, txID=33019, userSessionid=27047, teamid=162, userid=510, adID=29, adCategory=games
2016-06-19T02:13:02, txID=32997, userSessionid=26275, teamid=7, userid=1571, adID=16, adCategory=clothing
2016-06-19T02:13:40, txID=33011, userSessionid=26903, teamid=131, userid=1594, adID=26, adCategory=sports
2016-06-19T02:15:11, txID=33007, userSessionid=28920, teamid=128, userid=277, adID=18, adCategory=fashion
2016-06-19T02:16:44, txID=33005, userSessionid=26594, teamid=73, userid=692, adID=27, adCategory=games
2016-06-19T02:17:29, txID=32998, userSessionid=26726, teamid=99, userid=1312, adID=7, adCategory=hardware
2016-06-19T02:17:52, txID=33010, userSessionid=27116, teamid=174, userid=1447, adID=14, adCategory=fashion
2016-06-19T02:18:03, txID=33002, userSessionid=26395, teamid=35, userid=686, adID=8, adCategory=clothing
2016-06-19T02:18:31, txID=33018, userSessionid=26429, teamid=44, userid=892, adID=15, adCategory=fashion
2016-06-19T02:18:47, txID=33000, userSessionid=26771, teamid=109, userid=170, adID=5, adCategory=movies
2016-06-19T02:19:19, txID=32999, userSessionid=30075, teamid=219, userid=992, adID=16, adCategory=clothing
2016-06-19T02:20:59, txID=33017, userSessionid=26779, teamid=109, userid=1279, adID=5, adCategory=movies
2016-06-19T02:22:50, txID=32996, userSessionid=26702, teamid=94, userid=205, adID=5, adCategory=movies
2016-06-19T02:25:08, txID=33013, userSessionid=26261, teamid=4, userid=190, adID=7, adCategory=hardware
2016-06-19T02:25:46, txID=33014, userSessionid=26291, teamid=9, userid=224, adID=15, adCategory=fashion
2016-06-19T02:26:51, txID=33009, userSessionid=26435, teamid=44, userid=748, adID=0, adCategory=hardware
2016-06-19T02:27:09, txID=33001, userSessionid=26322, teamid=17, userid=1659, adID=19, adCategory=sports
2016-06-19T02:28:39, txID=33015, userSessionid=26948, teamid=144, userid=1454, adID=26, adCategory=sports
2016-06-19T02:31:28, txID=33020, userSessionid=27224, teamid=189, userid=1687, adID=16, adCategory=clothing
2016-06-19T02:33:25, txID=33041, userSessionid=30295, teamid=220, userid=968, adID=15, adCategory=fashion
2016-06-19T02:34:44, txID=33044, userSessionid=26989, teamid=152, userid=1293, adID=18, adCategory=fashion
2016-06-19T02:35:09, txID=33036, userSessionid=26759, teamid=107, userid=528, adID=1, adCategory=electronics
2016-06-19T02:35:18, txID=33026, userSessionid=26961, teamid=147, userid=886, adID=25, adCategory=sports
2016-06-19T02:36:41, txID=33050, userSessionid=26775, teamid=109, userid=446, adID=6, adCategory=clothing
2016-06-19T02:38:53, txID=33037, userSessionid=26175, teamid=205, userid=1601, adID=22, adCategory=hardware
2016-06-19T02:38:57, txID=33028, userSessionid=27112, teamid=174, userid=263, adID=13, adCategory=hardware
2016-06-19T02:39:57, txID=33033, userSessionid=28202, teamid=40, userid=1547, adID=23, adCategory=sports
2016-06-19T02:40:21, txID=33031, userSessionid=26876, teamid=128, userid=1598, adID=29, adCategory=games
2016-06-19T02:40:37, txID=33057, userSessionid=27224, teamid=189, userid=1687, adID=27, adCategory=games
2016-06-19T02:40:39, txID=33040, userSessionid=26842, teamid=121, userid=1603, adID=18, adCategory=fashion
2016-06-19T02:40:45, txID=33027, userSessionid=27239, teamid=196, userid=1113, adID=6, adCategory=clothing
2016-06-19T02:40:48, txID=33047, userSessionid=26519, teamid=56, userid=824, adID=17, adCategory=movies
2016-06-19T02:41:04, txID=33034, userSessionid=26291, teamid=9, userid=224, adID=4, adCategory=clothing
2016-06-19T02:43:02, txID=33049, userSessionid=26651, teamid=88, userid=988, adID=7, adCategory=hardware
2016-06-19T02:43:21, txID=33038, userSessionid=26343, teamid=28, userid=1385, adID=24, adCategory=computers
2016-06-19T02:44:13, txID=33053, userSessionid=26795, teamid=114, userid=678, adID=14, adCategory=fashion
2016-06-19T02:45:19, txID=33035, userSessionid=27221, teamid=189, userid=1291, adID=13, adCategory=hardware
2016-06-19T02:46:29, txID=33042, userSessionid=32237, teamid=54, userid=1900, adID=21, adCategory=movies
2016-06-19T02:47:59, txID=33043, userSessionid=27058, teamid=163, userid=217, adID=26, adCategory=sports
2016-06-19T02:48:42, txID=33052, userSessionid=26348, teamid=28, userid=1643, adID=4, adCategory=clothing
2016-06-19T02:50:31, txID=33056, userSessionid=26455, teamid=48, userid=893, adID=17, adCategory=movies
2016-06-19T02:52:21, txID=33054, userSessionid=26415, teamid=40, userid=1902, adID=0, adCategory=hardware
2016-06-19T02:52:40, txID=33051, userSessionid=26252, teamid=3, userid=1237, adID=14, adCategory=fashion
2016-06-19T02:52:50, txID=33032, userSessionid=27181, teamid=181, userid=1898, adID=15, adCategory=fashion
2016-06-19T02:52:54, txID=33030, userSessionid=26674, teamid=92, userid=326, adID=11, adCategory=clothing
2016-06-19T02:55:16, txID=33039, userSessionid=26798, teamid=114, userid=845, adID=12, adCategory=games
2016-06-19T02:57:58, txID=33029, userSessionid=26876, teamid=128, userid=1598, adID=29, adCategory=games
2016-06-19T02:59:09, txID=33048, userSessionid=26301, teamid=10, userid=1938, adID=8, adCategory=clothing
2016-06-19T03:00:42, txID=33046, userSessionid=28163, teamid=81, userid=499, adID=20, adCategory=sports
2016-06-19T03:01:00, txID=33055, userSessionid=27154, teamid=177, userid=559, adID=15, adCategory=fashion
2016-06-19T03:01:14, txID=33045, userSessionid=28515, teamid=218, userid=818, adID=10, adCategory=movies
2016-06-19T03:03:33, txID=33085, userSessionid=26927, teamid=139, userid=1349, adID=27, adCategory=games
2016-06-19T03:06:12, txID=33086, userSessionid=27030, teamid=161, userid=1332, adID=13, adCategory=hardware
2016-06-19T03:06:50, txID=33119, userSessionid=26869, teamid=128, userid=1224, adID=16, adCategory=clothing
2016-06-19T03:07:02, txID=33128, userSessionid=32727, teamid=232, userid=1351, adID=16, adCategory=clothing
2016-06-19T03:07:15, txID=33130, userSessionid=26428, teamid=44, userid=842, adID=13, adCategory=hardware
2016-06-19T03:07:26, txID=33077, userSessionid=30407, teamid=201, userid=1363, adID=21, adCategory=movies
2016-06-19T03:07:56, txID=33101, userSessionid=26429, teamid=44, userid=892, adID=13, adCategory=hardware
2016-06-19T03:08:28, txID=33089, userSessionid=27117, teamid=174, userid=687, adID=23, adCategory=sports
2016-06-19T03:08:42, txID=33108, userSessionid=26664, teamid=89, userid=1467, adID=1, adCategory=electronics
2016-06-19T03:09:44, txID=33087, userSessionid=26364, teamid=29, userid=1818, adID=29, adCategory=games
2016-06-19T03:11:07, txID=33083, userSessionid=31947, teamid=60, userid=495, adID=2, adCategory=sports
2016-06-19T03:11:17, txID=33126, userSessionid=26682, teamid=92, userid=1563, adID=6, adCategory=clothing
2016-06-19T03:11:58, txID=33080, userSessionid=26795, teamid=114, userid=678, adID=4, adCategory=clothing
2016-06-19T03:12:58, txID=33121, userSessionid=26632, teamid=84, userid=1361, adID=1, adCategory=electronics
2016-06-19T03:14:29, txID=33106, userSessionid=27144, teamid=177, userid=776, adID=7, adCategory=hardware
2016-06-19T03:14:47, txID=33127, userSessionid=27253, teamid=196, userid=924, adID=24, adCategory=computers
2016-06-19T03:15:10, txID=33092, userSessionid=27051, teamid=162, userid=189, adID=2, adCategory=sports
2016-06-19T03:15:17, txID=33100, userSessionid=27086, teamid=167, userid=187, adID=1, adCategory=electronics
2016-06-19T03:15:42, txID=33099, userSessionid=26500, teamid=54, userid=1805, adID=3, adCategory=computers
2016-06-19T03:17:03, txID=33104, userSessionid=27235, teamid=192, userid=407, adID=16, adCategory=clothing
2016-06-19T03:17:04, txID=33116, userSessionid=26747, teamid=106, userid=844, adID=27, adCategory=games
2016-06-19T03:17:22, txID=33103, userSessionid=26653, teamid=88, userid=64, adID=21, adCategory=movies
2016-06-19T03:17:34, txID=33093, userSessionid=27094, teamid=173, userid=625, adID=22, adCategory=hardware
2016-06-19T03:17:56, txID=33112, userSessionid=26618, teamid=81, userid=1238, adID=22, adCategory=hardware
2016-06-19T03:18:32, txID=33125, userSessionid=32902, teamid=150, userid=699, adID=2, adCategory=sports
2016-06-19T03:18:39, txID=33098, userSessionid=27899, teamid=180, userid=609, adID=12, adCategory=games
2016-06-19T03:19:21, txID=33114, userSessionid=28771, teamid=37, userid=894, adID=8, adCategory=clothing
2016-06-19T03:19:43, txID=33095, userSessionid=26326, teamid=17, userid=1036, adID=20, adCategory=sports
2016-06-19T03:19:47, txID=33111, userSessionid=26767, teamid=109, userid=602, adID=7, adCategory=hardware
2016-06-19T03:22:08, txID=33081, userSessionid=32236, teamid=7, userid=1457, adID=7, adCategory=hardware
2016-06-19T03:22:17, txID=33110, userSessionid=26916, teamid=131, userid=1639, adID=8, adCategory=clothing
2016-06-19T03:22:33, txID=33091, userSessionid=27221, teamid=189, userid=1291, adID=17, adCategory=movies
2016-06-19T03:22:57, txID=33096, userSessionid=26180, teamid=205, userid=1622, adID=6, adCategory=clothing
2016-06-19T03:23:14, txID=33122, userSessionid=27230, teamid=192, userid=1281, adID=7, adCategory=hardware
2016-06-19T03:23:57, txID=33109, userSessionid=27118, teamid=174, userid=1316, adID=21, adCategory=movies
2016-06-19T03:24:06, txID=33084, userSessionid=26878, teamid=128, userid=322, adID=25, adCategory=sports
2016-06-19T03:24:58, txID=33113, userSessionid=26325, teamid=17, userid=1663, adID=27, adCategory=games
2016-06-19T03:25:09, txID=33102, userSessionid=27101, teamid=173, userid=104, adID=4, adCategory=clothing
2016-06-19T03:25:20, txID=33107, userSessionid=26608, teamid=77, userid=260, adID=9, adCategory=movies
2016-06-19T03:25:22, txID=33120, userSessionid=26790, teamid=114, userid=1465, adID=10, adCategory=movies
2016-06-19T03:25:35, txID=33094, userSessionid=26827, teamid=118, userid=1800, adID=12, adCategory=games
2016-06-19T03:26:35, txID=33082, userSessionid=26260, teamid=4, userid=1915, adID=0, adCategory=hardware
2016-06-19T03:26:58, txID=33118, userSessionid=26645, teamid=85, userid=642, adID=13, adCategory=hardware
2016-06-19T03:27:07, txID=33078, userSessionid=26417, teamid=40, userid=1859, adID=26, adCategory=sports
2016-06-19T03:27:25, txID=33088, userSessionid=27239, teamid=196, userid=1113, adID=17, adCategory=movies
2016-06-19T03:28:01, txID=33129, userSessionid=27219, teamid=189, userid=457, adID=26, adCategory=sports
2016-06-19T03:28:31, txID=33097, userSessionid=26944, teamid=144, userid=118, adID=16, adCategory=clothing
2016-06-19T03:28:58, txID=33075, userSessionid=27042, teamid=162, userid=1000, adID=25, adCategory=sports
2016-06-19T03:29:16, txID=33117, userSessionid=26523, teamid=56, userid=972, adID=20, adCategory=sports
2016-06-19T03:29:57, txID=33124, userSessionid=30294, teamid=220, userid=1131, adID=3, adCategory=computers
2016-06-19T03:30:23, txID=33076, userSessionid=27125, teamid=176, userid=1730, adID=9, adCategory=movies
2016-06-19T03:31:52, txID=33079, userSessionid=27839, teamid=115, userid=1549, adID=18, adCategory=fashion
2016-06-19T03:32:01, txID=33115, userSessionid=26665, teamid=89, userid=1828, adID=22, adCategory=hardware
2016-06-19T03:32:21, txID=33123, userSessionid=26967, teamid=150, userid=1085, adID=25, adCategory=sports
2016-06-19T03:32:35, txID=33090, userSessionid=26345, teamid=28, userid=1534, adID=5, adCategory=movies
2016-06-19T03:32:37, txID=33105, userSessionid=27226, teamid=189, userid=901, adID=9, adCategory=movies
2016-06-19T03:34:10, txID=33145, userSessionid=26634, teamid=84, userid=301, adID=4, adCategory=clothing
2016-06-19T03:38:51, txID=33142, userSessionid=30075, teamid=219, userid=992, adID=3, adCategory=computers
2016-06-19T03:40:08, txID=33155, userSessionid=26894, teamid=129, userid=106, adID=19, adCategory=sports
2016-06-19T03:41:15, txID=33143, userSessionid=27144, teamid=177, userid=776, adID=23, adCategory=sports
2016-06-19T03:41:25, txID=33150, userSessionid=26655, teamid=88, userid=1624, adID=18, adCategory=fashion
2016-06-19T03:42:36, txID=33147, userSessionid=26610, teamid=81, userid=973, adID=29, adCategory=games
2016-06-19T03:46:11, txID=33153, userSessionid=27015, teamid=160, userid=1988, adID=6, adCategory=clothing
2016-06-19T03:48:37, txID=33146, userSessionid=26851, teamid=122, userid=942, adID=2, adCategory=sports
2016-06-19T03:51:59, txID=33141, userSessionid=30414, teamid=201, userid=1747, adID=26, adCategory=sports
2016-06-19T03:52:33, txID=33144, userSessionid=26500, teamid=54, userid=1805, adID=10, adCategory=movies
2016-06-19T03:53:45, txID=33154, userSessionid=26655, teamid=88, userid=1624, adID=3, adCategory=computers
2016-06-19T03:56:53, txID=33148, userSessionid=27099, teamid=173, userid=1253, adID=29, adCategory=games
2016-06-19T03:57:37, txID=33152, userSessionid=26260, teamid=4, userid=1915, adID=29, adCategory=games
2016-06-19T04:00:13, txID=33149, userSessionid=26923, teamid=133, userid=1382, adID=29, adCategory=games
2016-06-19T04:00:19, txID=33151, userSessionid=26411, teamid=40, userid=1282, adID=23, adCategory=sports
2016-06-19T04:03:07, txID=33174, userSessionid=30294, teamid=220, userid=1131, adID=13, adCategory=hardware
2016-06-19T04:03:59, txID=33181, userSessionid=27169, teamid=179, userid=741, adID=24, adCategory=computers
2016-06-19T04:04:00, txID=33163, userSessionid=26718, teamid=96, userid=1548, adID=16, adCategory=clothing
2016-06-19T04:04:48, txID=33197, userSessionid=26867, teamid=128, userid=936, adID=28, adCategory=sports
2016-06-19T04:05:19, txID=33183, userSessionid=26500, teamid=54, userid=1805, adID=3, adCategory=computers
2016-06-19T04:06:00, txID=33204, userSessionid=26672, teamid=89, userid=179, adID=27, adCategory=games
2016-06-19T04:06:50, txID=33178, userSessionid=26802, teamid=114, userid=1064, adID=5, adCategory=movies
2016-06-19T04:06:58, txID=33209, userSessionid=32477, teamid=167, userid=877, adID=7, adCategory=hardware
2016-06-19T04:07:53, txID=33165, userSessionid=26628, teamid=84, userid=652, adID=5, adCategory=movies
2016-06-19T04:07:53, txID=33185, userSessionid=26870, teamid=128, userid=287, adID=27, adCategory=games
2016-06-19T04:08:25, txID=33186, userSessionid=26775, teamid=109, userid=446, adID=14, adCategory=fashion
2016-06-19T04:08:47, txID=33200, userSessionid=31517, teamid=115, userid=437, adID=20, adCategory=sports
2016-06-19T04:09:17, txID=33168, userSessionid=26455, teamid=48, userid=893, adID=4, adCategory=clothing
2016-06-19T04:09:28, txID=33161, userSessionid=26651, teamid=88, userid=988, adID=15, adCategory=fashion
2016-06-19T04:10:46, txID=33191, userSessionid=26443, teamid=45, userid=1423, adID=23, adCategory=sports
2016-06-19T04:13:27, txID=33190, userSessionid=27396, teamid=31, userid=1462, adID=21, adCategory=movies
2016-06-19T04:13:34, txID=33170, userSessionid=30075, teamid=219, userid=992, adID=15, adCategory=fashion
2016-06-19T04:13:48, txID=33173, userSessionid=26848, teamid=122, userid=347, adID=19, adCategory=sports
2016-06-19T04:13:59, txID=33196, userSessionid=26293, teamid=9, userid=278, adID=1, adCategory=electronics
2016-06-19T04:14:54, txID=33182, userSessionid=27177, teamid=181, userid=1117, adID=10, adCategory=movies
2016-06-19T04:15:08, txID=33202, userSessionid=26299, teamid=10, userid=1482, adID=14, adCategory=fashion
2016-06-19T04:15:11, txID=33169, userSessionid=26829, teamid=118, userid=249, adID=9, adCategory=movies
2016-06-19T04:17:45, txID=33210, userSessionid=26419, teamid=42, userid=1477, adID=23, adCategory=sports
2016-06-19T04:18:02, txID=33193, userSessionid=26894, teamid=129, userid=106, adID=2, adCategory=sports
2016-06-19T04:18:06, txID=33208, userSessionid=26821, teamid=118, userid=1960, adID=24, adCategory=computers
2016-06-19T04:18:24, txID=33171, userSessionid=26665, teamid=89, userid=1828, adID=12, adCategory=games
2016-06-19T04:18:34, txID=33189, userSessionid=27135, teamid=176, userid=797, adID=13, adCategory=hardware
2016-06-19T04:19:25, txID=33177, userSessionid=26339, teamid=27, userid=1680, adID=14, adCategory=fashion
2016-06-19T04:20:40, txID=33198, userSessionid=26720, teamid=96, userid=494, adID=27, adCategory=games
2016-06-19T04:21:39, txID=33166, userSessionid=26807, teamid=114, userid=1049, adID=2, adCategory=sports
2016-06-19T04:21:50, txID=33167, userSessionid=26999, teamid=154, userid=1909, adID=8, adCategory=clothing
2016-06-19T04:22:01, txID=33201, userSessionid=26312, teamid=10, userid=465, adID=3, adCategory=computers
2016-06-19T04:22:15, txID=33176, userSessionid=27119, teamid=174, userid=1812, adID=16, adCategory=clothing
2016-06-19T04:23:07, txID=33175, userSessionid=26418, teamid=42, userid=1311, adID=14, adCategory=fashion
2016-06-19T04:23:26, txID=33162, userSessionid=27109, teamid=174, userid=1568, adID=13, adCategory=hardware
2016-06-19T04:24:01, txID=33206, userSessionid=26417, teamid=40, userid=1859, adID=2, adCategory=sports
2016-06-19T04:25:10, txID=33180, userSessionid=26543, teamid=62, userid=1471, adID=26, adCategory=sports
2016-06-19T04:25:18, txID=33192, userSessionid=28920, teamid=128, userid=277, adID=10, adCategory=movies
2016-06-19T04:25:45, txID=33187, userSessionid=27221, teamid=189, userid=1291, adID=4, adCategory=clothing
2016-06-19T04:26:27, txID=33195, userSessionid=26859, teamid=122, userid=946, adID=0, adCategory=hardware
2016-06-19T04:27:38, txID=33160, userSessionid=27072, teamid=164, userid=1095, adID=12, adCategory=games
2016-06-19T04:27:54, txID=33159, userSessionid=31883, teamid=216, userid=1273, adID=9, adCategory=movies
2016-06-19T04:27:54, txID=33172, userSessionid=28242, teamid=121, userid=1338, adID=21, adCategory=movies
2016-06-19T04:27:55, txID=33184, userSessionid=32718, teamid=204, userid=1426, adID=27, adCategory=games
2016-06-19T04:28:15, txID=33188, userSessionid=31709, teamid=154, userid=1105, adID=0, adCategory=hardware
2016-06-19T04:28:26, txID=33164, userSessionid=26262, teamid=4, userid=918, adID=24, adCategory=computers
2016-06-19T04:28:31, txID=33179, userSessionid=26484, teamid=50, userid=843, adID=8, adCategory=clothing
2016-06-19T04:28:39, txID=33203, userSessionid=27169, teamid=179, userid=741, adID=6, adCategory=clothing
2016-06-19T04:29:29, txID=33194, userSessionid=26852, teamid=122, userid=1442, adID=21, adCategory=movies
2016-06-19T04:30:28, txID=33207, userSessionid=26474, teamid=49, userid=379, adID=6, adCategory=clothing
2016-06-19T04:31:30, txID=33205, userSessionid=26344, teamid=28, userid=639, adID=29, adCategory=games
2016-06-19T04:33:01, txID=33199, userSessionid=26348, teamid=28, userid=1643, adID=14, adCategory=fashion
2016-06-19T04:33:07, txID=33245, userSessionid=26435, teamid=44, userid=748, adID=18, adCategory=fashion
2016-06-19T04:33:48, txID=33228, userSessionid=30577, teamid=218, userid=1039, adID=13, adCategory=hardware
2016-06-19T04:33:55, txID=33274, userSessionid=26877, teamid=128, userid=848, adID=5, adCategory=movies
2016-06-19T04:35:25, txID=33248, userSessionid=26999, teamid=154, userid=1909, adID=8, adCategory=clothing
2016-06-19T04:36:16, txID=33243, userSessionid=27243, teamid=196, userid=1181, adID=11, adCategory=clothing
2016-06-19T04:36:41, txID=33261, userSessionid=26845, teamid=121, userid=172, adID=17, adCategory=movies
2016-06-19T04:36:47, txID=33227, userSessionid=26639, teamid=84, userid=1640, adID=9, adCategory=movies
2016-06-19T04:37:11, txID=33246, userSessionid=27037, teamid=162, userid=276, adID=17, adCategory=movies
2016-06-19T04:37:26, txID=33272, userSessionid=26685, teamid=92, userid=1796, adID=0, adCategory=hardware
2016-06-19T04:37:36, txID=33244, userSessionid=27259, teamid=196, userid=1251, adID=9, adCategory=movies
2016-06-19T04:37:42, txID=33281, userSessionid=26298, teamid=10, userid=320, adID=0, adCategory=hardware
2016-06-19T04:38:03, txID=33229, userSessionid=26477, teamid=49, userid=1375, adID=20, adCategory=sports
2016-06-19T04:38:08, txID=33260, userSessionid=28911, teamid=208, userid=1142, adID=14, adCategory=fashion
2016-06-19T04:38:10, txID=33277, userSessionid=26684, teamid=92, userid=1100, adID=23, adCategory=sports
2016-06-19T04:38:37, txID=33249, userSessionid=26667, teamid=89, userid=513, adID=24, adCategory=computers
2016-06-19T04:39:23, txID=33221, userSessionid=26724, teamid=99, userid=1052, adID=8, adCategory=clothing
2016-06-19T04:40:07, txID=33265, userSessionid=27237, teamid=192, userid=1289, adID=5, adCategory=movies
2016-06-19T04:40:55, txID=33279, userSessionid=27008, teamid=156, userid=725, adID=21, adCategory=movies
2016-06-19T04:41:43, txID=33269, userSessionid=26865, teamid=128, userid=631, adID=29, adCategory=games
2016-06-19T04:42:47, txID=33253, userSessionid=30294, teamid=220, userid=1131, adID=26, adCategory=sports
2016-06-19T04:42:55, txID=33241, userSessionid=28914, teamid=208, userid=1746, adID=3, adCategory=computers
2016-06-19T04:43:05, txID=33237, userSessionid=26657, teamid=89, userid=1581, adID=24, adCategory=computers
2016-06-19T04:43:48, txID=33223, userSessionid=26271, teamid=7, userid=870, adID=29, adCategory=games
2016-06-19T04:43:51, txID=33256, userSessionid=27230, teamid=192, userid=1281, adID=26, adCategory=sports
2016-06-19T04:44:08, txID=33232, userSessionid=26787, teamid=114, userid=124, adID=17, adCategory=movies
2016-06-19T04:44:39, txID=33247, userSessionid=26464, teamid=48, userid=1526, adID=26, adCategory=sports
2016-06-19T04:45:16, txID=33280, userSessionid=26449, teamid=46, userid=1668, adID=6, adCategory=clothing
2016-06-19T04:45:36, txID=33268, userSessionid=26511, teamid=55, userid=452, adID=13, adCategory=hardware
2016-06-19T04:45:52, txID=33263, userSessionid=27547, teamid=177, userid=965, adID=19, adCategory=sports
2016-06-19T04:46:18, txID=33273, userSessionid=31880, teamid=209, userid=441, adID=26, adCategory=sports
2016-06-19T04:46:20, txID=33255, userSessionid=26803, teamid=114, userid=821, adID=28, adCategory=sports
2016-06-19T04:47:15, txID=33231, userSessionid=26267, teamid=6, userid=655, adID=17, adCategory=movies
2016-06-19T04:47:40, txID=33252, userSessionid=27115, teamid=174, userid=614, adID=13, adCategory=hardware
2016-06-19T04:47:44, txID=33257, userSessionid=26923, teamid=133, userid=1382, adID=5, adCategory=movies
2016-06-19T04:47:56, txID=33235, userSessionid=26711, teamid=96, userid=1656, adID=12, adCategory=games
